3,2016-01-28-82,1.0
3,2016-01-28-94,1.0
3,2016-01-28-106,1.0
3,2016-01-28-118,1.0
3,2016-01-28-130,5.0
3,2016-01-28-142,1.0
3,2016-01-30-46,2.0
3,2016-01-30-58,1.0
3,2016-01-30-70,1.0
3,2016-01-30-82,1.0
3,2016-01-30-94,1.0
3,2016-01-30-106,1.0
3,2016-01-30-118,1.0
3,2016-01-30-130,4.0
3,2016-01-30-142,0.5
4,2016-01-22-46,5.0
4,2016-01-22-58,78.0
4,2016-01-22-70,9.0
4,2016-01-22-82,18.0
4,2016-01-22-94,8.0
4,2016-01-22-106,13.0
4,2016-01-22-118,18.0
4,2016-01-22-130,3.0
4,2016-01-22-142,1.0
4,2016-01-24-58,1.0
4,2016-01-24-70,6.0
4,2016-01-24-82,7.0
4,2016-01-24-94,2.0
4,2016-01-24-106,2.0
4,2016-01-24-118,4.0
4,2016-01-24-130,19.0
4,2016-01-24-142,1.0
4,2016-01-26-46,10.0
4,2016-01-26-58,75.0
4,2016-01-26-70,15.0
4,2016-01-26-82,14.0
4,2016-01-26-94,4.0
4,2016-01-26-106,2.0
4,2016-01-26-118,2.0
4,2016-01-26-130,16.0
4,2016-01-26-142,2.0
4,2016-01-28-58,80.0
4,2016-01-28-70,1.0
4,2016-01-28-82,8.0
4,2016-01-28-94,4.0
4,2016-01-28-106,5.0
4,2016-01-28-118,14.0
4,2016-01-28-130,37.0
4,2016-01-28-142,1.0
4,2016-01-30-46,10.0
4,2016-01-30-58,1.0
4,2016-01-30-70,6.0
4,2016-01-30-82,8.0
4,2016-01-30-94,11.0
4,2016-01-30-106,5.0
4,2016-01-30-118,3.0
4,2016-01-30-130,4.0
4,2016-01-30-142,1.0
5,2016-01-22-46,1.0
5,2016-01-22-58,3.0
5,2016-01-22-70,1.0
5,2016-01-22-82,1.0
5,2016-01-22-94,1.0
5,2016-01-22-106,1.0
5,2016-01-22-118,1.0
5,2016-01-22-130,1.0
5,2016-01-22-142,1.0
5,2016-01-24-58,1.0
5,2016-01-24-70,3.0
5,2016-01-24-82,2.0
5,2016-01-24-94,1.0
5,2016-01-24-106,1.0
5,2016-01-24-118,1.0
5,2016-01-24-130,1.0
5,2016-01-24-142,1.0
5,2016-01-26-46,1.0
5,2016-01-26-58,1.0
5,2016-01-26-70,1.0
5,2016-01-26-82,1.0
5,2016-01-26-94,1.0
5,2016-01-26-106,1.0
5,2016-01-26-118,1.0
5,2016-01-26-130,1.0
5,2016-01-26-142,1.0
5,2016-01-28-58,5.0
5,2016-01-28-70,1.0
5,2016-01-28-82,1.0
5,2016-01-28-94,1.0
5,2016-01-28-106,2.0
5,2016-01-28-118,1.0
5,2016-01-28-130,1.0
5,2016-01-28-142,1.0
5,2016-01-30-46,1.0
5,2016-01-30-58,3.0
5,2016-01-30-70,1.0
5,2016-01-30-82,4.0
5,2016-01-30-94,1.0
5,2016-01-30-106,1.0
5,2016-01-30-118,1.0
5,2016-01-30-130,1.0
5,2016-01-30-142,1.0
6,2016-01-22-46,4.0
6,2016-01-22-58,38.0
6,2016-01-22-70,18.0
6,2016-01-22-82,16.0
6,2016-01-22-94,3.0
6,2016-01-22-106,1.0
6,2016-01-22-118,1.0
6,2016-01-22-130,1.0
6,2016-01-22-142,1.0
6,2016-01-24-58,11.0
6,2016-01-24-70,9.0
6,2016-01-24-82,2.0
6,2016-01-24-94,2.0
6,2016-01-24-106,2.0
6,2016-01-24-118,1.0
6,2016-01-24-130,1.0
6,2016-01-24-142,1.0
6,2016-01-26-46,6.0
6,2016-01-26-58,38.0
6,2016-01-26-70,3.0
6,2016-01-26-82,1.0
6,2016-01-26-94,1.0
6,2016-01-26-106,5.0
6,2016-01-26-118,1.0
6,2016-01-26-130,1.0
6,2016-01-26-142,1.0
6,2016-01-28-58,27.0
6,2016-01-28-70,2.0
6,2016-01-28-82,7.0
6,2016-01-28-94,2.0
6,2016-01-28-106,1.0
6,2016-01-28-118,2.0
6,2016-01-28-130,1.0
6,2016-01-28-142,1.0
6,2016-01-30-46,9.0
6,2016-01-30-58,3.0
6,2016-01-30-70,3.0
6,2016-01-30-82,1.0
6,2016-01-30-94,4.0
6,2016-01-30-106,1.0
6,2016-01-30-118,2.0
6,2016-01-30-130,1.0
6,2016-01-30-142,5.0
7,2016-01-22-46,27.0
7,2016-01-22-58,9.0
7,2016-01-22-70,5.0
7,2016-01-22-82,52.0
7,2016-01-22-94,146.0
7,2016-01-22-106,701.0
7,2016-01-22-118,40.0
7,2016-01-22-130,152.0
7,2016-01-22-142,5.0
7,2016-01-24-58,23.0
7,2016-01-24-70,17.0
7,2016-01-24-82,18.0
7,2016-01-24-94,5.0
7,2016-01-24-106,9.0
7,2016-01-24-118,9.0
7,2016-01-24-130,14.0
7,2016-01-24-142,5.0
7,2016-01-26-46,57.0
7,2016-01-26-58,35.0
7,2016-01-26-70,22.0
7,2016-01-26-82,81.0
7,2016-01-26-94,80.0
7,2016-01-26-106,203.0
7,2016-01-26-118,54.0
7,2016-01-26-130,95.0
7,2016-01-26-142,4.0
7,2016-01-28-58,40.0
7,2016-01-28-70,18.0
7,2016-01-28-82,21.0
7,2016-01-28-94,73.0
7,2016-01-28-106,159.0
7,2016-01-28-118,103.0
7,2016-01-28-130,135.0
7,2016-01-28-142,20.0
7,2016-01-30-46,18.0
7,2016-01-30-58,8.0
7,2016-01-30-70,36.0
7,2016-01-30-82,75.0
7,2016-01-30-94,73.0
7,2016-01-30-106,36.0
7,2016-01-30-118,6.0
7,2016-01-30-130,43.0
7,2016-01-30-142,5.0
8,2016-01-22-46,245.0
8,2016-01-22-58,170.0
8,2016-01-22-70,53.0
8,2016-01-22-82,112.0
8,2016-01-22-94,108.0
8,2016-01-22-106,310.0
8,2016-01-22-118,21.0
8,2016-01-22-130,200.0
8,2016-01-22-142,13.0
8,2016-01-24-58,58.0
8,2016-01-24-70,91.0
8,2016-01-24-82,43.0
8,2016-01-24-94,12.0
8,2016-01-24-106,8.0
8,2016-01-24-118,6.0
8,2016-01-24-130,56.0
8,2016-01-24-142,4.0
8,2016-01-26-46,377.0
8,2016-01-26-58,288.0
8,2016-01-26-70,109.0
8,2016-01-26-82,163.0
8,2016-01-26-94,166.0
8,2016-01-26-106,110.0
8,2016-01-26-118,17.0
8,2016-01-26-130,145.0
8,2016-01-26-142,12.0
8,2016-01-28-58,285.0
8,2016-01-28-70,81.0
8,2016-01-28-82,100.0
8,2016-01-28-94,176.0
8,2016-01-28-106,112.0
8,2016-01-28-118,98.0
8,2016-01-28-130,217.0
8,2016-01-28-142,11.0
8,2016-01-30-46,49.0
8,2016-01-30-58,75.0
8,2016-01-30-70,200.0
8,2016-01-30-82,241.0
8,2016-01-30-94,159.0
8,2016-01-30-106,21.0
8,2016-01-30-118,9.0
8,2016-01-30-130,33.0
8,2016-01-30-142,9.0
9,2016-01-22-46,1.0
9,2016-01-22-58,4.0
9,2016-01-22-70,1.0
9,2016-01-22-82,3.0
9,2016-01-22-94,3.0
9,2016-01-22-106,3.0
9,2016-01-22-118,3.0
9,2016-01-22-130,1.0
9,2016-01-22-142,2.0
9,2016-01-24-58,2.0
9,2016-01-24-70,7.0
9,2016-01-24-82,1.0
9,2016-01-24-94,1.0
9,2016-01-24-106,1.0
9,2016-01-24-118,4.0
9,2016-01-24-130,3.0
9,2016-01-24-142,2.0
9,2016-01-26-46,1.0
9,2016-01-26-58,28.0
9,2016-01-26-70,7.0
9,2016-01-26-82,5.0
9,2016-01-26-94,7.0
9,2016-01-26-106,1.0
9,2016-01-26-118,3.0
9,2016-01-26-130,2.0
9,2016-01-26-142,1.0
9,2016-01-28-58,8.0
9,2016-01-28-70,3.0
9,2016-01-28-82,2.0
9,2016-01-28-94,1.0
9,2016-01-28-106,2.0
9,2016-01-28-118,2.0
9,2016-01-28-130,3.0
9,2016-01-28-142,1.0
9,2016-01-30-46,2.0
9,2016-01-30-58,1.0
9,2016-01-30-70,2.0
9,2016-01-30-82,3.0
9,2016-01-30-94,1.0
9,2016-01-30-106,3.0
9,2016-01-30-118,1.0
9,2016-01-30-130,1.0
9,2016-01-30-142,2.0
10,2016-01-22-46,1.0
10,2016-01-22-58,9.0
10,2016-01-22-70,1.0
10,2016-01-22-82,2.0
10,2016-01-22-94,1.0
10,2016-01-22-106,1.0
10,2016-01-22-118,1.0
10,2016-01-22-130,0.5
10,2016-01-22-142,2.0
10,2016-01-24-58,2.0
10,2016-01-24-70,1.0
10,2016-01-24-82,1.0
10,2016-01-24-94,2.0
10,2016-01-24-106,1.0
10,2016-01-24-118,3.0
10,2016-01-24-130,1.0
10,2016-01-24-142,1.0
10,2016-01-26-46,1.0
10,2016-01-26-58,1.0
10,2016-01-26-70,1.0
10,2016-01-26-82,2.0
10,2016-01-26-94,1.0
10,2016-01-26-106,1.0
10,2016-01-26-118,1.0
10,2016-01-26-130,3.0
10,2016-01-26-142,1.0
10,2016-01-28-58,1.0
10,2016-01-28-70,1.0
10,2016-01-28-82,1.0
10,2016-01-28-94,1.0
10,2016-01-28-106,1.0
10,2016-01-28-118,1.0
10,2016-01-28-130,1.0
10,2016-01-28-142,1.0
10,2016-01-30-46,3.0
10,2016-01-30-58,1.0
10,2016-01-30-70,6.0
10,2016-01-30-82,1.0
10,2016-01-30-94,1.0
10,2016-01-30-106,1.0
10,2016-01-30-118,1.0
10,2016-01-30-130,2.0
10,2016-01-30-142,1.0
11,2016-01-22-46,1.0
11,2016-01-22-58,1.0
11,2016-01-22-70,1.0
11,2016-01-22-82,3.0
11,2016-01-22-94,2.0
11,2016-01-22-106,2.0
11,2016-01-22-118,1.0
11,2016-01-22-130,1.0
11,2016-01-22-142,1.0
11,2016-01-24-58,1.0
11,2016-01-24-70,3.0
11,2016-01-24-82,2.0
11,2016-01-24-94,1.0
11,2016-01-24-106,1.0
11,2016-01-24-118,1.0
11,2016-01-24-130,3.0
11,2016-01-24-142,1.0
11,2016-01-26-46,1.0
11,2016-01-26-58,3.0
11,2016-01-26-70,6.0
11,2016-01-26-82,2.0
11,2016-01-26-94,1.0
11,2016-01-26-106,1.0
11,2016-01-26-118,1.0
11,2016-01-26-130,3.0
11,2016-01-26-142,2.0
11,2016-01-28-58,1.0
11,2016-01-28-70,1.0
11,2016-01-28-82,1.0
11,2016-01-28-94,1.0
11,2016-01-28-106,3.0
11,2016-01-28-118,1.0
11,2016-01-28-130,1.0
11,2016-01-28-142,2.0
11,2016-01-30-46,7.0
11,2016-01-30-58,2.0
11,2016-01-30-70,1.0
11,2016-01-30-82,3.0
11,2016-01-30-94,1.0
11,2016-01-30-106,2.0
11,2016-01-30-118,2.0
11,2016-01-30-130,1.0
11,2016-01-30-142,1.0
12,2016-01-22-46,3.0
12,2016-01-22-58,2.0
12,2016-01-22-70,1.0
12,2016-01-22-82,8.0
12,2016-01-22-94,4.0
12,2016-01-22-106,11.0
12,2016-01-22-118,6.0
12,2016-01-22-130,8.0
12,2016-01-22-142,20.0
12,2016-01-24-58,1.0
12,2016-01-24-70,10.0
12,2016-01-24-82,4.0
12,2016-01-24-94,3.0
12,2016-01-24-106,5.0
12,2016-01-24-118,4.0
12,2016-01-24-130,9.0
12,2016-01-24-142,5.0
12,2016-01-26-46,5.0
12,2016-01-26-58,10.0
12,2016-01-26-70,39.0
12,2016-01-26-82,3.0
12,2016-01-26-94,6.0
12,2016-01-26-106,12.0
12,2016-01-26-118,1.0
12,2016-01-26-130,9.0
12,2016-01-26-142,21.0
12,2016-01-28-58,4.0
12,2016-01-28-70,1.0
12,2016-01-28-82,6.0
12,2016-01-28-94,2.0
12,2016-01-28-106,7.0
12,2016-01-28-118,1.0
12,2016-01-28-130,6.0
12,2016-01-28-142,39.0
12,2016-01-30-46,16.0
12,2016-01-30-58,2.0
12,2016-01-30-70,4.0
12,2016-01-30-82,2.0
12,2016-01-30-94,5.0
12,2016-01-30-106,6.0
12,2016-01-30-118,1.0
12,2016-01-30-130,4.0
12,2016-01-30-142,8.0
13,2016-01-22-46,1.0
13,2016-01-22-58,8.0
13,2016-01-22-70,1.0
13,2016-01-22-82,1.0
13,2016-01-22-94,1.0
13,2016-01-22-106,1.0
13,2016-01-22-118,1.0
13,2016-01-22-130,1.0
13,2016-01-22-142,2.0
13,2016-01-24-58,1.0
13,2016-01-24-70,4.0
13,2016-01-24-82,1.0
13,2016-01-24-94,1.0
13,2016-01-24-106,1.0
13,2016-01-24-118,1.0
13,2016-01-24-130,1.0
13,2016-01-24-142,1.0
13,2016-01-26-46,4.0
13,2016-01-26-58,19.0
13,2016-01-26-70,5.0
13,2016-01-26-82,1.0
13,2016-01-26-94,1.0
13,2016-01-26-106,1.0
13,2016-01-26-118,1.0
13,2016-01-26-130,1.0
13,2016-01-26-142,1.0
13,2016-01-28-58,1.0
13,2016-01-28-70,1.0
13,2016-01-28-82,1.0
13,2016-01-28-94,2.0
13,2016-01-28-106,1.0
13,2016-01-28-118,1.0
13,2016-01-28-130,1.0
13,2016-01-28-142,1.0
13,2016-01-30-46,2.0
13,2016-01-30-58,3.0
13,2016-01-30-70,4.0
13,2016-01-30-82,1.0
13,2016-01-30-94,1.0
13,2016-01-30-106,2.0
13,2016-01-30-118,1.0
13,2016-01-30-130,2.0
13,2016-01-30-142,1.0
14,2016-01-22-46,39.0
14,2016-01-22-58,7.0
14,2016-01-22-70,1.0
14,2016-01-22-82,1.0
14,2016-01-22-94,7.0
14,2016-01-22-106,68.0
14,2016-01-22-118,6.0
14,2016-01-22-130,14.0
14,2016-01-22-142,9.0
14,2016-01-24-58,10.0
14,2016-01-24-70,26.0
14,2016-01-24-82,4.0
14,2016-01-24-94,5.0
14,2016-01-24-106,1.0
14,2016-01-24-118,6.0
14,2016-01-24-130,1.0
14,2016-01-24-142,4.0
14,2016-01-26-46,40.0
14,2016-01-26-58,45.0
14,2016-01-26-70,25.0
14,2016-01-26-82,53.0
14,2016-01-26-94,36.0
14,2016-01-26-106,50.0
14,2016-01-26-118,3.0
14,2016-01-26-130,9.0
14,2016-01-26-142,3.0
14,2016-01-28-58,46.0
14,2016-01-28-70,14.0
14,2016-01-28-82,2.0
14,2016-01-28-94,27.0
14,2016-01-28-106,40.0
14,2016-01-28-118,8.0
14,2016-01-28-130,36.0
14,2016-01-28-142,2.0
14,2016-01-30-46,36.0
14,2016-01-30-58,9.0
14,2016-01-30-70,21.0
14,2016-01-30-82,60.0
14,2016-01-30-94,18.0
14,2016-01-30-106,23.0
14,2016-01-30-118,4.0
14,2016-01-30-130,7.0
14,2016-01-30-142,4.0
15,2016-01-22-46,1.0
15,2016-01-22-58,1.0
15,2016-01-22-70,1.0
15,2016-01-22-82,1.0
15,2016-01-22-94,1.0
15,2016-01-22-106,1.0
15,2016-01-22-118,6.92308
15,2016-01-22-130,1.0
15,2016-01-22-142,1.0
15,2016-01-24-58,1.0
15,2016-01-24-70,1.0
15,2016-01-24-82,1.0
15,2016-01-24-94,1.0
15,2016-01-24-106,1.0
15,2016-01-24-118,1.0
15,2016-01-24-130,1.0
15,2016-01-24-142,1.0
15,2016-01-26-46,1.0
15,2016-01-26-58,1.0
15,2016-01-26-70,1.0
15,2016-01-26-82,1.0
15,2016-01-26-94,1.0
15,2016-01-26-106,0.979167
15,2016-01-26-118,0.979167
15,2016-01-26-130,0.979167
15,2016-01-26-142,0.979167
15,2016-01-28-58,1.0
15,2016-01-28-70,1.0
15,2016-01-28-82,1.0
15,2016-01-28-94,1.0
15,2016-01-28-106,1.0
15,2016-01-28-118,0.972973
15,2016-01-28-130,0.972973
15,2016-01-28-142,0.972973
15,2016-01-30-46,1.0
15,2016-01-30-58,1.0
15,2016-01-30-70,1.0
15,2016-01-30-82,1.0
15,2016-01-30-94,1.0
15,2016-01-30-106,1.0
15,2016-01-30-118,1.0
15,2016-01-30-130,1.0
15,2016-01-30-142,1.0
16,2016-01-22-46,1.0
16,2016-01-22-58,10.0
16,2016-01-22-70,2.0
16,2016-01-22-82,5.0
16,2016-01-22-94,2.0
16,2016-01-22-106,1.0
16,2016-01-22-118,1.0
16,2016-01-22-130,1.0
16,2016-01-22-142,1.0
16,2016-01-24-58,1.0
16,2016-01-24-70,3.0
16,2016-01-24-82,1.0
16,2016-01-24-94,1.0
16,2016-01-24-106,2.0
16,2016-01-24-118,1.0
16,2016-01-24-130,1.0
16,2016-01-24-142,1.0
16,2016-01-26-46,1.0
16,2016-01-26-58,12.0
16,2016-01-26-70,1.0
16,2016-01-26-82,1.0
16,2016-01-26-94,1.0
16,2016-01-26-106,1.0
16,2016-01-26-118,1.0
16,2016-01-26-130,1.0
16,2016-01-26-142,1.0
16,2016-01-28-58,10.0
16,2016-01-28-70,1.0
16,2016-01-28-82,11.0
16,2016-01-28-94,2.0
16,2016-01-28-106,1.0
16,2016-01-28-118,1.0
16,2016-01-28-130,4.0
16,2016-01-28-142,2.0
16,2016-01-30-46,4.0
16,2016-01-30-58,1.0
16,2016-01-30-70,1.0
16,2016-01-30-82,7.0
16,2016-01-30-94,1.0
16,2016-01-30-106,1.0
16,2016-01-30-118,1.0
16,2016-01-30-130,1.0
16,2016-01-30-142,1.0
17,2016-01-22-46,1.0
17,2016-01-22-58,1.0
17,2016-01-22-70,1.0
17,2016-01-22-82,1.0
17,2016-01-22-94,1.0
17,2016-01-22-106,1.0
17,2016-01-22-118,1.0
17,2016-01-22-130,1.0
17,2016-01-22-142,1.0
17,2016-01-24-58,1.0
17,2016-01-24-70,2.0
17,2016-01-24-82,1.0
17,2016-01-24-94,1.0
17,2016-01-24-106,1.0
17,2016-01-24-118,1.0
17,2016-01-24-130,1.0
17,2016-01-24-142,1.0
17,2016-01-26-46,1.0
17,2016-01-26-58,5.0
17,2016-01-26-70,1.0
17,2016-01-26-82,1.0
17,2016-01-26-94,1.0
17,2016-01-26-106,1.0
17,2016-01-26-118,1.0
17,2016-01-26-130,1.0
17,2016-01-26-142,1.0
17,2016-01-28-58,1.0
17,2016-01-28-70,2.0
17,2016-01-28-82,3.0
17,2016-01-28-94,1.0
17,2016-01-28-106,1.0
17,2016-01-28-118,1.0
17,2016-01-28-130,1.0
17,2016-01-28-142,2.0
17,2016-01-30-46,1.0
17,2016-01-30-58,2.0
17,2016-01-30-70,2.0
17,2016-01-30-82,1.0
17,2016-01-30-94,1.0
17,2016-01-30-106,1.0
17,2016-01-30-118,1.0
17,2016-01-30-130,1.0
17,2016-01-30-142,1.0
18,2016-01-22-46,1.0
18,2016-01-22-58,6.0
18,2016-01-22-70,2.0
18,2016-01-22-82,6.0
18,2016-01-22-94,3.0
18,2016-01-22-106,2.0
18,2016-01-22-118,1.0
18,2016-01-22-130,1.0
18,2016-01-22-142,4.0
18,2016-01-24-58,3.0
18,2016-01-24-70,3.0
18,2016-01-24-82,1.0
18,2016-01-24-94,1.0
18,2016-01-24-106,1.0
18,2016-01-24-118,1.0
18,2016-01-24-130,2.0
18,2016-01-24-142,9.0
18,2016-01-26-46,1.0
18,2016-01-26-58,1.0
18,2016-01-26-70,2.0
18,2016-01-26-82,1.0
18,2016-01-26-94,2.0
18,2016-01-26-106,5.0
18,2016-01-26-118,1.0
18,2016-01-26-130,1.0
18,2016-01-26-142,1.0
18,2016-01-28-58,7.0
18,2016-01-28-70,2.0
18,2016-01-28-82,4.0
18,2016-01-28-94,2.0
18,2016-01-28-106,1.0
18,2016-01-28-118,1.0
18,2016-01-28-130,2.0
18,2016-01-28-142,2.0
18,2016-01-30-46,2.0
18,2016-01-30-58,1.0
18,2016-01-30-70,3.0
18,2016-01-30-82,1.0
18,2016-01-30-94,1.0
18,2016-01-30-106,1.0
18,2016-01-30-118,1.0
18,2016-01-30-130,1.0
18,2016-01-30-142,2.0
19,2016-01-22-46,2.0
19,2016-01-22-58,1.0
19,2016-01-22-70,3.0
19,2016-01-22-82,1.0
19,2016-01-22-94,1.0
19,2016-01-22-106,5.0
19,2016-01-22-118,2.0
19,2016-01-22-130,3.0
19,2016-01-22-142,2.0
19,2016-01-24-58,1.0
19,2016-01-24-70,3.0
19,2016-01-24-82,2.0
19,2016-01-24-94,1.0
19,2016-01-24-106,4.0
19,2016-01-24-118,1.0
19,2016-01-24-130,6.0
19,2016-01-24-142,2.0
19,2016-01-26-46,1.0
19,2016-01-26-58,3.0
19,2016-01-26-70,14.0
19,2016-01-26-82,3.0
19,2016-01-26-94,1.0
19,2016-01-26-106,1.0
19,2016-01-26-118,1.0
19,2016-01-26-130,1.0
19,2016-01-26-142,6.0
19,2016-01-28-58,1.0
19,2016-01-28-70,1.0
19,2016-01-28-82,2.0
19,2016-01-28-94,3.0
19,2016-01-28-106,1.0
19,2016-01-28-118,4.0
19,2016-01-28-130,5.0
19,2016-01-28-142,1.0
19,2016-01-30-46,2.0
19,2016-01-30-58,4.0
19,2016-01-30-70,1.0
19,2016-01-30-82,1.0
19,2016-01-30-94,1.0
19,2016-01-30-106,6.0
19,2016-01-30-118,2.0
19,2016-01-30-130,1.0
19,2016-01-30-142,1.0
20,2016-01-22-46,1.0
20,2016-01-22-58,5.0
20,2016-01-22-70,4.0
20,2016-01-22-82,5.0
20,2016-01-22-94,5.0
20,2016-01-22-106,14.0
20,2016-01-22-118,10.0
20,2016-01-22-130,6.0
20,2016-01-22-142,3.0
20,2016-01-24-58,5.0
20,2016-01-24-70,21.0
20,2016-01-24-82,1.0
20,2016-01-24-94,6.0
20,2016-01-24-106,2.0
20,2016-01-24-118,6.0
20,2016-01-24-130,3.0
20,2016-01-24-142,3.0
20,2016-01-26-46,4.0
20,2016-01-26-58,9.0
20,2016-01-26-70,17.0
20,2016-01-26-82,6.0
20,2016-01-26-94,5.0
20,2016-01-26-106,4.0
20,2016-01-26-118,9.0
20,2016-01-26-130,10.0
20,2016-01-26-142,3.0
20,2016-01-28-58,4.0
20,2016-01-28-70,2.0
20,2016-01-28-82,2.0
20,2016-01-28-94,3.0
20,2016-01-28-106,3.0
20,2016-01-28-118,6.0
20,2016-01-28-130,48.0
20,2016-01-28-142,1.0
20,2016-01-30-46,7.0
20,2016-01-30-58,3.0
20,2016-01-30-70,34.0
20,2016-01-30-82,29.0
20,2016-01-30-94,7.0
20,2016-01-30-106,2.0
20,2016-01-30-118,3.0
20,2016-01-30-130,5.0
20,2016-01-30-142,3.0
21,2016-01-22-46,1.0
21,2016-01-22-58,1.0
21,2016-01-22-70,1.0
21,2016-01-22-82,4.0
21,2016-01-22-94,2.0
21,2016-01-22-106,7.0
21,2016-01-22-118,3.0
21,2016-01-22-130,7.0
21,2016-01-22-142,3.0
21,2016-01-24-58,2.0
21,2016-01-24-70,4.0
21,2016-01-24-82,2.0
21,2016-01-24-94,1.0
21,2016-01-24-106,7.0
21,2016-01-24-118,7.0
21,2016-01-24-130,2.0
21,2016-01-24-142,1.0
21,2016-01-26-46,4.0
21,2016-01-26-58,2.0
21,2016-01-26-70,3.0
21,2016-01-26-82,2.0
21,2016-01-26-94,2.0
21,2016-01-26-106,1.0
21,2016-01-26-118,1.0
21,2016-01-26-130,2.0
21,2016-01-26-142,2.0
21,2016-01-28-58,4.0
21,2016-01-28-70,1.0
21,2016-01-28-82,1.0
21,2016-01-28-94,3.0
21,2016-01-28-106,3.0
21,2016-01-28-118,3.0
21,2016-01-28-130,3.0
21,2016-01-28-142,1.0
21,2016-01-30-46,10.0
21,2016-01-30-58,1.0
21,2016-01-30-70,1.0
21,2016-01-30-82,4.0
21,2016-01-30-94,3.0
21,2016-01-30-106,4.0
21,2016-01-30-118,4.0
21,2016-01-30-130,2.0
21,2016-01-30-142,1.0
22,2016-01-22-46,7.0
22,2016-01-22-58,8.0
22,2016-01-22-70,14.0
22,2016-01-22-82,13.0
22,2016-01-22-94,17.0
22,2016-01-22-106,27.0
22,2016-01-22-118,28.0
22,2016-01-22-130,13.0
22,2016-01-22-142,22.0
22,2016-01-24-58,12.0
22,2016-01-24-70,12.0
22,2016-01-24-82,7.0
22,2016-01-24-94,14.0
22,2016-01-24-106,28.0
22,2016-01-24-118,26.0
22,2016-01-24-130,17.0
22,2016-01-24-142,7.0
22,2016-01-26-46,5.0
22,2016-01-26-58,14.0
22,2016-01-26-70,16.0
22,2016-01-26-82,6.0
22,2016-01-26-94,24.0
22,2016-01-26-106,29.0
22,2016-01-26-118,19.0
22,2016-01-26-130,18.0
22,2016-01-26-142,3.0
22,2016-01-28-58,7.0
22,2016-01-28-70,8.0
22,2016-01-28-82,8.0
